X: PhotonEnergy [eV],Y: XCOM:Rayle...nt)[cm^-1],Y: XCOM:Compt...nt)[cm^-1],Y: XCOM:Photo...ric[cm^-1],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
5650.82,25.1117,0.227848,3581.64,3606.63,3581.64
5663.38,25.0707,0.228272,3561.14,3586.13,3561.14
5675.94,25.0297,0.228696,3540.63,3565.63,3540.63
5688.5,24.9887,0.229119,3520.13,3545.13,3520.13
5701.06,24.9477,0.229543,3499.63,3524.63,3499.63
5713.62,24.9076,0.22996,3480.51,3505.61,3480.51
5726.18,24.8677,0.230375,3461.65,3486.86,3461.65
5738.74,24.8278,0.230791,3442.78,3468.11,3442.78
5751.3,24.7879,0.231206,3423.92,3449.36,3423.92
5763.87,24.748,0.231622,3405.05,3430.61,3405.05
5776.43,24.7081,0.232037,3386.19,3411.86,3386.19
5788.99,24.6682,0.232453,3367.33,3393.11,3367.33
5801.55,24.6283,0.232868,3348.46,3374.36,3348.46
5814.11,24.5884,0.233284,3329.6,3355.61,3329.6
5826.67,24.5489,0.233701,3311.8,3337.67,3311.81
5839.23,24.5096,0.234117,3294.08,3319.79,3294.11
5851.79,24.4702,0.234534,3276.36,3301.91,3276.41
5864.35,24.4308,0.234951,3258.65,3284.03,3258.71
5876.91,24.3914,0.235368,3240.93,3266.15,3241.01
5889.47,24.352,0.235784,3223.21,3248.27,3223.31
5902.03,24.3126,0.236201,3205.5,3230.39,3205.61
5914.6,24.2732,0.236618,3187.78,3212.51,3187.91
5927.16,24.2338,0.237035,3170.06,3194.63,3170.21
5939.72,24.1953,0.237443,3153.3,3177.83,3153.44
5952.28,24.1568,0.237851,3136.6,3161.1,3136.74
5964.84,24.1183,0.238259,3119.9,3144.38,3120.05
5977.4,24.0799,0.238667,3103.2,3127.65,3103.35
5989.96,24.0414,0.239075,3086.5,3110.93,3086.65
6002.52,24.0029,0.239483,3069.78,3094.18,3069.92
6015.08,23.9643,0.239895,3052.94,3077.3,3053.09
6027.64,23.9256,0.240306,3036.11,3060.43,3036.26
6040.2,23.887,0.240717,3019.28,3043.55,3019.43
6052.76,23.8493,0.241124,3003.11,3027.35,3003.36
6065.33,23.8119,0.241529,2987.21,3011.45,2987.62
6077.89,23.7745,0.241934,2971.32,2995.54,2971.89
6090.45,23.7371,0.242339,2955.43,2979.63,2956.15
6103.01,23.6996,0.242744,2939.54,2963.72,2940.41
6115.57,23.6622,0.24315,2923.64,2947.82,2924.67
6128.13,23.6248,0.243555,2907.75,2931.91,2908.94
6140.69,23.5874,0.24396,2891.86,2916,2893.2
6153.25,23.55,0.244365,2875.97,2900.09,2877.46
6165.81,23.5127,0.24477,2860.31,2884.42,2861.9
6178.37,23.4758,0.245174,2845.49,2869.59,2846.92
6190.93,23.4389,0.245579,2830.67,2854.75,2831.95
6203.49,23.4019,0.245984,2815.85,2839.91,2816.97
6216.06,23.365,0.246389,2801.03,2825.08,2802
6228.62,23.3281,0.246794,2786.21,2810.24,2787.02
6241.18,23.2911,0.247198,2771.39,2795.4,2772.05
6253.74,23.2542,0.247603,2756.57,2780.57,2757.07
6266.3,23.2172,0.248008,2741.74,2765.73,2742.1
6278.86,23.1803,0.248413,2726.92,2750.9,2727.12
6291.42,23.1441,0.248814,2712.77,2736.72,2712.9
6303.98,23.1082,0.249213,2698.94,2722.88,2699.06
6316.54,23.0723,0.249613,2685.11,2709.04,2685.22
6329.1,23.0364,0.250012,2671.28,2695.19,2671.37
6341.66,23.0005,0.250411,2657.45,2681.35,2657.53
6354.23,22.9646,0.250811,2643.62,2667.5,2643.68
6366.79,22.9288,0.25121,2629.79,2653.66,2629.84
6379.35,22.8929,0.25161,2615.96,2639.82,2616
6391.91,22.857,0.252009,2602.14,2625.97,2602.15
6404.47,22.8211,0.252408,2588.31,2612.13,2588.31
6417.03,22.7857,0.252805,2575.28,2599.01,2575.31
6429.59,22.7504,0.253201,2562.37,2585.99,2562.42
6442.15,22.7151,0.253597,2549.45,2572.98,2549.54
6454.71,22.6798,0.253993,2536.54,2559.96,2536.66
6467.27,22.6445,0.254389,2523.63,2546.94,2523.77
6479.83,22.6092,0.254785,2510.71,2533.93,2510.89
6492.39,22.5738,0.255181,2497.8,2520.91,2498
6504.96,22.5385,0.255577,2484.89,2507.89,2485.12
6517.52,22.5032,0.255973,2471.98,2494.88,2472.24
6530.08,22.4679,0.256369,2459.06,2481.86,2459.35
6542.64,22.4335,0.256761,2447.02,2469.75,2447.3
6555.2,22.3992,0.257154,2435.04,2457.72,2435.31
6567.76,22.3648,0.257546,2423.07,2445.69,2423.32
6580.32,22.3305,0.257939,2411.09,2433.65,2411.33
6592.88,22.2961,0.258331,2399.11,2421.62,2399.34
6605.44,22.2618,0.258724,2387.14,2409.59,2387.35
6618,22.2275,0.259116,2375.16,2397.55,2375.36
6630.56,22.1931,0.259509,2363.19,2385.52,2363.37
6643.12,22.1588,0.259901,2351.21,2373.49,2351.38
6655.69,22.1244,0.260293,2339.23,2361.45,2339.39
6668.25,22.0906,0.260684,2327.81,2350,2327.96
6680.81,22.0569,0.261073,2316.59,2338.77,2316.74
6693.37,22.0232,0.261462,2305.37,2327.53,2305.51
6705.93,21.9896,0.261851,2294.14,2316.29,2294.29
6718.49,21.9559,0.262241,2282.92,2305.05,2283.07
6731.05,21.9222,0.26263,2271.7,2293.82,2271.84
6743.61,21.8886,0.263019,2260.47,2282.58,2260.62
6756.17,21.8549,0.263408,2249.25,2271.34,2249.4
6768.73,21.8212,0.263798,2238.03,2260.1,2238.17
6781.29,21.7876,0.264187,2226.8,2248.87,2226.95
6793.85,21.7542,0.264574,2215.89,2237.93,2216.04
6806.42,21.7215,0.264959,2205.46,2227.48,2205.63
6818.98,21.6887,0.265344,2195.03,2217.02,2195.21
6831.54,21.6559,0.265728,2184.6,2206.56,2184.8
6844.1,21.6231,0.266113,2174.17,2196.11,2174.38
6856.66,21.5904,0.266498,2163.74,2185.65,2163.97
6869.22,21.5576,0.266882,2153.32,2175.19,2153.55
6881.78,21.5248,0.267267,2142.89,2164.74,2143.14
6894.34,21.4921,0.267652,2132.46,2154.28,2132.72
6906.9,21.4593,0.268036,2122.03,2143.82,2122.31
6919.46,21.4265,0.268421,2111.6,2133.37,2111.89
6932.02,21.3943,0.268803,2101.72,2123.44,2102.02
6944.58,21.3623,0.269185,2091.98,2113.64,2092.28
6957.15,21.3303,0.269567,2082.24,2103.85,2082.53
6969.71,21.2983,0.269948,2072.5,2094.05,2072.79
6982.27,21.2663,0.27033,2062.76,2084.26,2063.05
6994.83,21.2343,0.270712,2053.02,2074.46,2053.31
7007.39,21.2023,0.271093,2043.28,2064.67,2043.57
7019.95,21.1703,0.271475,2033.54,2054.87,2033.83
7032.51,21.1383,0.271857,2023.8,2045.08,2024.09
7045.07,21.1062,0.272238,2014.06,2035.28,2014.35
7057.63,21.0743,0.27262,2004.35,2025.52,2004.64
7070.19,21.0432,0.272997,1995.28,2016.44,1995.56
7082.75,21.0122,0.273375,1986.2,2007.35,1986.47
7095.31,20.9811,0.273752,1977.13,1998.26,1977.38
7107.88,20.9501,0.274129,1968.06,1989.17,1968.3
7120.44,20.919,0.274507,1958.98,1980.09,1959.21
7133,20.888,0.274884,1949.91,1971,1950.12
7145.56,20.8569,0.275262,1940.83,1961.91,1941.03
7158.12,20.8259,0.275639,1931.76,1952.83,1931.95
7170.68,20.7948,0.276016,1922.69,1943.74,1922.86
7183.24,20.7638,0.276394,1913.61,1934.65,1913.77
7195.8,20.7328,0.276771,1904.58,1925.6,1904.73
7208.36,20.7025,0.277143,1896.14,1917.13,1896.31
7220.92,20.6723,0.277515,1887.71,1908.65,1887.88
7233.48,20.642,0.277887,1879.27,1900.18,1879.46
7246.04,20.6118,0.278259,1870.84,1891.7,1871.04
7258.61,20.5815,0.278631,1862.4,1883.23,1862.62
7271.17,20.5512,0.279003,1853.97,1874.76,1854.19
7283.73,20.521,0.279375,1845.53,1866.28,1845.77
7296.29,20.4907,0.279747,1837.1,1857.81,1837.35
7308.85,20.4605,0.280119,1828.66,1849.33,1828.93
7321.41,20.4302,0.280491,1820.23,1840.86,1820.51
7333.97,20.4,0.280863,1811.79,1832.38,1812.08
7346.53,20.3703,0.281232,1803.81,1824.37,1804.09
7359.09,20.3407,0.2816,1795.92,1816.46,1796.19
7371.65,20.3111,0.281968,1788.03,1808.54,1788.29
7384.21,20.2815,0.282336,1780.14,1800.62,1780.38
7396.77,20.252,0.282704,1772.25,1792.71,1772.48
7409.34,20.2224,0.283072,1764.36,1784.79,1764.57
7421.9,20.1928,0.28344,1756.46,1776.87,1756.67
7434.46,20.1632,0.283808,1748.57,1768.96,1748.77
7447.02,20.1337,0.284176,1740.68,1761.04,1740.86
7459.58,20.1041,0.284544,1732.79,1753.12,1732.96
7472.14,20.0745,0.284912,1724.9,1745.2,1725.05
7484.7,20.0453,0.285283,1717.24,1737.53,1717.4
7497.26,20.0166,0.285656,1709.87,1730.14,1710.03
7509.82,19.9879,0.286029,1702.49,1722.75,1702.67
7522.38,19.9592,0.286402,1695.12,1715.37,1695.31
7534.94,19.9305,0.286775,1687.74,1707.98,1687.95
7547.5,19.9018,0.287149,1680.37,1700.59,1680.59
7560.07,19.873,0.287522,1672.99,1693.2,1673.22
7572.63,19.8443,0.287895,1665.62,1685.82,1665.86
7585.19,19.8156,0.288268,1658.24,1678.43,1658.5
7597.75,19.7869,0.288641,1650.87,1671.04,1651.14
7610.31,19.7582,0.289014,1643.5,1663.65,1643.77
7622.87,19.7295,0.289388,1636.12,1656.27,1636.41
7635.43,19.7014,0.289743,1629.23,1649.34,1629.52
7647.99,19.6734,0.290095,1622.43,1642.51,1622.72
7660.55,19.6455,0.290448,1615.63,1635.67,1615.93
7673.11,19.6175,0.2908,1608.84,1628.84,1609.13
7685.67,19.5896,0.291152,1602.04,1622.01,1602.33
7698.23,19.5616,0.291504,1595.24,1615.17,1595.54
7710.8,19.5337,0.291856,1588.45,1608.34,1588.74
7723.36,19.5057,0.292208,1581.65,1601.51,1581.94
7735.92,19.4778,0.29256,1574.85,1594.67,1575.15
7748.48,19.4498,0.292913,1568.06,1587.84,1568.35
7761.04,19.4219,0.293265,1561.26,1581,1561.56
7773.6,19.3939,0.293617,1554.46,1574.17,1554.76
7786.16,19.3668,0.293977,1548.04,1567.72,1548.33
7798.72,19.3397,0.294338,1541.66,1561.32,1541.95
7811.28,19.3126,0.294698,1535.28,1554.91,1535.58
7823.84,19.2855,0.295059,1528.9,1548.51,1529.2
7836.4,19.2584,0.29542,1522.52,1542.11,1522.82
7848.96,19.2313,0.295781,1516.14,1535.7,1516.44
7861.53,19.2042,0.296142,1509.77,1529.3,1510.06
7874.09,19.1771,0.296503,1503.39,1522.9,1503.68
7886.65,19.15,0.296864,1497.01,1516.49,1497.3
7899.21,19.1229,0.297225,1490.63,1510.09,1490.92
7911.77,19.0958,0.297585,1484.25,1503.69,1484.54
7924.33,19.0687,0.297946,1477.87,1497.28,1478.16
7936.89,19.0418,0.298302,1471.71,1491.1,1472.01
7949.45,19.015,0.298656,1465.62,1484.98,1465.91
7962.01,18.9882,0.29901,1459.52,1478.86,1459.81
7974.57,18.9614,0.299364,1453.42,1472.73,1453.72
7987.13,18.9346,0.299719,1447.32,1466.61,1447.62
7999.7,18.9077,0.300073,1441.23,1460.49,1441.52
8012.26,18.8816,0.300429,1435.32,1454.56,1435.62
8024.82,18.8555,0.300785,1429.42,1448.64,1429.71
8037.38,18.8293,0.30114,1423.52,1442.71,1423.81
8049.94,18.8032,0.301496,1417.62,1436.79,1417.91
8062.5,18.7771,0.301852,1411.72,1430.87,1412.01
8075.06,18.751,0.302208,1405.82,1424.94,1406.11
8087.62,18.725,0.302563,1400.03,1419.13,1400.33
8100.18,18.6993,0.302917,1394.4,1413.46,1394.69
8112.74,18.6736,0.303271,1388.77,1407.8,1389.06
8125.3,18.6479,0.303626,1383.13,1402.13,1383.43
8137.86,18.6222,0.30398,1377.5,1396.46,1377.79
8150.43,18.5964,0.304334,1371.86,1390.79,1372.16
8162.99,18.5707,0.304688,1366.23,1385.12,1366.52
8175.55,18.545,0.305042,1360.6,1379.45,1360.89
8188.11,18.5193,0.305396,1354.96,1373.78,1355.26
8200.67,18.4936,0.305751,1349.33,1368.11,1349.62
8213.23,18.4679,0.306105,1343.69,1362.44,1343.99
8225.79,18.4421,0.306459,1338.06,1356.77,1338.35
8238.35,18.4164,0.306813,1332.43,1351.1,1332.72
8250.91,18.3914,0.307159,1327.13,1345.8,1327.43
8263.47,18.3665,0.307503,1321.89,1340.54,1322.18
8276.03,18.3416,0.307847,1316.65,1335.29,1316.94
8288.59,18.3168,0.308191,1311.4,1330.03,1311.7
8301.16,18.2919,0.308535,1306.16,1324.78,1306.46
8313.72,18.267,0.308879,1300.92,1319.53,1301.21
8326.28,18.2421,0.309224,1295.68,1314.27,1295.97
8338.84,18.2172,0.309568,1290.44,1309.02,1290.73
8351.4,18.1923,0.309912,1285.19,1303.76,1285.49
8363.96,18.1674,0.310256,1279.95,1298.51,1280.24
8376.52,18.1425,0.3106,1274.71,1293.26,1275
8389.08,18.1176,0.310944,1269.47,1288,1269.76
8401.64,18.0927,0.311288,1264.24,1282.77,1264.54
8414.2,18.0684,0.311626,1259.37,1277.84,1259.66
8426.76,18.0441,0.311964,1254.49,1272.92,1254.78
8439.32,18.0198,0.312302,1249.61,1268,1249.91
8451.89,17.9954,0.312639,1244.74,1263.08,1245.03
8464.45,17.9711,0.312977,1239.86,1258.16,1240.16
8477.01,17.9468,0.313315,1234.99,1253.24,1235.28
8489.57,17.9225,0.313653,1230.11,1248.32,1230.4
8502.13,17.8981,0.313991,1225.23,1243.4,1225.53
8514.69,17.8738,0.314329,1220.36,1238.48,1220.65
8527.25,17.8495,0.314666,1215.48,1233.55,1215.77
8539.81,17.8252,0.315004,1210.6,1228.63,1210.9
8552.37,17.8008,0.315342,1205.73,1223.71,1206.02
8564.93,17.7765,0.31568,1200.85,1218.79,1201.15
8577.49,17.7531,0.316012,1196.28,1214.21,1196.58
8590.05,17.7296,0.316344,1191.72,1209.63,1192.01
8602.62,17.7062,0.316675,1187.15,1205.05,1187.44
8615.18,17.6827,0.317007,1182.58,1200.47,1182.87
8627.74,17.6593,0.317339,1178.01,1195.9,1178.31
8640.3,17.6359,0.317671,1173.45,1191.32,1173.74
8652.86,17.6124,0.318002,1168.88,1186.74,1169.17
8665.42,17.589,0.318334,1164.31,1182.16,1164.6
8677.98,17.5655,0.318666,1159.74,1177.58,1160.04
8690.54,17.5421,0.318998,1155.18,1173,1155.47
8703.1,17.5186,0.31933,1150.61,1168.43,1150.9
8715.66,17.4952,0.319661,1146.04,1163.85,1146.34
8728.22,17.4717,0.319993,1141.47,1159.27,1141.77
8740.79,17.4487,0.320327,1137.15,1154.92,1137.44
8753.35,17.426,0.320662,1132.92,1150.66,1133.22
8765.91,17.4032,0.320997,1128.7,1146.41,1129
8778.47,17.3804,0.321331,1124.48,1142.15,1124.77
8791.03,17.3576,0.321666,1120.26,1137.89,1120.55
8803.59,17.3348,0.322001,1116.03,1133.64,1116.33
8816.15,17.312,0.322336,1111.81,1129.38,1112.1
8828.71,17.2892,0.322671,1107.59,1125.13,1107.88
8841.27,17.2664,0.323005,1103.36,1120.87,1103.66
8853.83,17.2436,0.32334,1099.14,1116.62,1099.43
8866.39,17.2209,0.323675,1094.92,1112.36,1095.21
8878.95,17.1981,0.32401,1090.69,1108.11,1090.99
8891.51,17.1753,0.324345,1086.47,1103.85,1086.77
8904.08,17.1526,0.324678,1082.27,1099.62,1082.57
8916.64,17.1305,0.324997,1078.32,1095.66,1078.63
8929.2,17.1084,0.325315,1074.38,1091.7,1074.69
8941.76,17.0863,0.325633,1070.43,1087.74,1070.75
8954.32,17.0642,0.325952,1066.48,1083.79,1066.82
8966.88,17.0422,0.32627,1062.53,1079.83,1062.88
8979.44,17.0201,0.326589,1058.58,1075.87,1058.94
8992,16.998,0.326907,1054.63,1071.91,1055
9004.56,16.9759,0.327226,1050.68,1067.95,1051.06
9017.12,16.9539,0.327544,1046.74,1063.99,1047.13
9029.68,16.9318,0.327862,1042.79,1060.03,1043.19
9042.25,16.9097,0.328181,1038.84,1056.07,1039.25
9054.81,16.8876,0.328499,1034.89,1052.11,1035.31
9067.37,16.8655,0.328818,1030.94,1048.15,1031.38
9079.93,16.8436,0.329139,1027.06,1044.26,1027.5
9092.49,16.8223,0.329471,1023.41,1040.58,1023.84
9105.05,16.8009,0.329803,1019.76,1036.89,1020.18
9117.61,16.7795,0.330135,1016.11,1033.21,1016.51
9130.17,16.7581,0.330467,1012.45,1029.52,1012.85
9142.73,16.7368,0.330799,1008.8,1025.84,1009.19
9155.29,16.7154,0.331131,1005.15,1022.16,1005.53
9167.85,16.694,0.331463,1001.5,1018.47,1001.86
9180.42,16.6726,0.331795,997.845,1014.79,998.2
9192.98,16.6513,0.332127,994.192,1011.11,994.538
9205.54,16.6299,0.332459,990.54,1007.42,990.875
9218.1,16.6085,0.332791,986.888,1003.74,987.213
9230.66,16.5871,0.333123,983.236,1000.06,983.55
9243.22,16.5658,0.333456,979.584,996.375,979.887
9255.78,16.5444,0.333786,975.945,992.706,976.239
9268.34,16.5237,0.334092,972.517,989.268,972.811
9280.9,16.503,0.334398,969.088,985.829,969.382
9293.46,16.4823,0.334704,965.66,982.391,965.954
9306.02,16.4616,0.33501,962.232,978.952,962.526
9318.58,16.4409,0.335316,958.803,975.513,959.097
9331.14,16.4202,0.335623,955.375,972.075,955.669
9343.71,16.3994,0.335929,951.946,968.636,952.24
9356.27,16.3787,0.336235,948.518,965.197,948.812
9368.83,16.358,0.336541,945.089,961.759,945.383
9381.39,16.3373,0.336847,941.661,958.32,941.955
9393.95,16.3166,0.337153,938.232,954.881,938.526
9406.51,16.2959,0.337459,934.804,951.443,935.098
9419.07,16.2752,0.337765,931.375,948.004,931.669
9431.63,16.2544,0.338071,927.947,944.565,928.241
9444.19,16.2341,0.338381,924.673,941.275,924.967
9456.75,16.2141,0.338692,921.481,938.063,921.775
9469.31,16.194,0.339003,918.289,934.851,918.583
9481.88,16.1739,0.339314,915.097,931.639,915.391
9494.44,16.1539,0.339625,911.905,928.427,912.199
9507,16.1338,0.339937,908.714,925.215,909.008
9519.56,16.1137,0.340248,905.521,922.003,905.816
9532.12,16.0936,0.340559,902.33,918.791,902.624
9544.68,16.0736,0.34087,899.138,915.579,899.432
9557.24,16.0535,0.341181,895.946,912.367,896.24
9569.8,16.0334,0.341492,892.754,909.155,893.048
9582.36,16.0133,0.341804,889.562,905.943,889.856
9594.92,15.9933,0.342115,886.37,902.731,886.665
9607.48,15.9732,0.342426,883.178,899.519,883.472
9620.04,15.9531,0.342737,879.987,896.308,880.281
9632.6,15.9337,0.343051,877.021,893.322,877.315
9645.17,15.9142,0.343366,874.054,890.335,874.348
9657.73,15.8948,0.34368,871.087,887.349,871.381
9670.29,15.8753,0.343995,868.12,884.362,868.414
9682.85,15.8559,0.344309,865.154,881.376,865.448
9695.41,15.8364,0.344623,862.187,878.39,862.481
9707.97,15.817,0.344938,859.22,875.403,859.514
9720.53,15.7975,0.345252,856.253,872.417,856.547
9733.09,15.778,0.345566,853.286,869.43,853.58
9745.65,15.7586,0.345881,850.32,866.444,850.614
9758.21,15.7391,0.346195,847.353,863.458,847.647
9770.77,15.7197,0.346509,844.386,860.471,844.68
9783.33,15.7002,0.346824,841.419,857.484,841.713
9795.9,15.6808,0.347138,838.453,854.498,838.747
9808.46,15.6614,0.347452,835.493,851.519,835.787
9821.02,15.6425,0.34775,832.732,848.739,833.027
9833.58,15.6237,0.348048,829.972,845.959,830.266
9846.14,15.6048,0.348346,827.211,843.18,827.505
9858.7,15.5859,0.348645,824.45,840.399,824.744
9871.26,15.5671,0.348943,821.69,837.62,821.984
9883.82,15.5482,0.349241,818.929,834.84,819.223
9896.38,15.5294,0.349539,816.169,832.06,816.463
9908.94,15.5105,0.349837,813.408,829.28,813.702
9921.5,15.4917,0.350136,810.647,826.5,810.941
9934.06,15.4728,0.350434,807.886,823.72,808.181
9946.63,15.454,0.350732,805.126,820.94,805.42
9959.19,15.4351,0.35103,802.365,818.16,802.659
9971.75,15.4163,0.351328,799.604,815.38,799.898
9984.31,15.3974,0.351627,796.844,812.6,797.138
9996.87,15.3786,0.351925,794.083,809.82,794.377
10009.4,15.3605,0.352214,791.468,807.193,791.769
10022,15.3427,0.3525,788.9,804.617,789.211
10034.6,15.3248,0.352787,786.333,802.041,786.653
10047.1,15.307,0.353073,783.766,799.464,784.095
10059.7,15.2892,0.353359,781.199,796.888,781.537
10072.2,15.2714,0.353645,778.632,794.311,778.979
10084.8,15.2535,0.353932,776.065,791.735,776.421
10097.4,15.2357,0.354218,773.498,789.159,773.863
10109.9,15.2179,0.354504,770.931,786.582,771.305
10122.5,15.2001,0.35479,768.363,784.006,768.747
10135,15.1823,0.355077,765.796,781.43,766.19
10147.6,15.1644,0.355363,763.229,778.853,763.631
10160.2,15.1466,0.355649,760.662,776.277,761.074
10172.7,15.1288,0.355935,758.095,773.7,758.516
10185.3,15.111,0.356222,755.528,771.124,755.958
10197.8,15.0931,0.356508,752.96,768.547,753.4
10210.4,15.0748,0.356815,750.402,765.964,750.835
10223,15.0563,0.357126,747.846,763.378,748.269
10235.5,15.0379,0.357437,745.289,760.792,745.703
10248.1,15.0194,0.357748,742.733,758.207,743.137
10260.6,15.0009,0.358059,740.176,755.621,740.57
10273.2,14.9824,0.35837,737.62,753.035,738.004
10285.8,14.964,0.358681,735.064,750.45,735.438
10298.3,14.9455,0.358992,732.507,747.864,732.872
10310.9,14.927,0.359303,729.951,745.279,730.306
10323.5,14.9086,0.359614,727.394,742.693,727.739
10336,14.8901,0.359925,724.838,740.107,725.173
10348.6,14.8716,0.360236,722.281,737.522,722.607
10361.1,14.8532,0.360547,719.725,734.936,720.041
10373.7,14.8347,0.360858,717.168,732.35,717.475
10386.3,14.8162,0.36117,714.612,729.765,714.909
10398.8,14.7991,0.361454,712.306,727.438,712.6
10411.4,14.7826,0.361726,710.108,725.222,710.402
10423.9,14.7661,0.361999,707.909,723.006,708.203
10436.5,14.7495,0.362271,705.71,720.79,706.005
10449.1,14.733,0.362544,703.512,718.573,703.806
10461.6,14.7164,0.362817,701.313,716.357,701.607
10474.2,14.6999,0.363089,699.115,714.141,699.409
10486.7,14.6834,0.363362,696.916,711.925,697.21
10499.3,14.6668,0.363635,694.717,709.709,695.011
10511.9,14.6503,0.363907,692.518,707.492,692.812
10524.4,14.6338,0.36418,690.32,705.276,690.614
10537,14.6172,0.364453,688.121,703.06,688.415
10549.5,14.6007,0.364725,685.923,700.844,686.217
10562.1,14.5842,0.364998,683.724,698.627,684.018
10574.7,14.5676,0.36527,681.525,696.411,681.819
10587.2,14.5511,0.365543,679.326,694.195,679.62
10599.8,14.5346,0.365816,677.128,691.979,677.422
10612.3,14.5182,0.366088,675.042,689.875,675.336
10624.9,14.5019,0.366361,672.957,687.773,673.251
10637.5,14.4855,0.366634,670.873,685.671,671.167
10650,14.4691,0.366906,668.789,683.569,669.083
10662.6,14.4528,0.367179,666.704,681.467,666.999
10675.2,14.4364,0.367452,664.62,679.365,664.914
10687.7,14.4201,0.367724,662.536,677.263,662.83
10700.3,14.4037,0.367997,660.451,675.161,660.745
10712.8,14.3874,0.368269,658.367,673.059,658.661
10725.4,14.371,0.368542,656.283,670.958,656.577
10738,14.3546,0.368815,654.198,668.856,654.492
10750.5,14.3383,0.369087,652.114,666.754,652.408
10763.1,14.3219,0.36936,650.03,664.652,650.324
10775.6,14.3056,0.369633,647.945,662.55,648.239
10788.2,14.2892,0.369905,645.861,660.448,646.155
10800.8,14.2728,0.370178,643.777,658.346,644.071
10813.3,14.2566,0.370455,641.72,656.272,642.014
10825.9,14.2406,0.370745,639.742,654.276,640.036
10838.4,14.2246,0.371036,637.763,652.279,638.057
10851,14.2086,0.371326,635.784,650.283,636.078
10863.6,14.1926,0.371616,633.805,648.287,634.099
10876.1,14.1765,0.371906,631.826,646.29,632.121
10888.7,14.1605,0.372196,629.848,644.294,630.142
10901.2,14.1445,0.372487,627.869,642.297,628.163
10913.8,14.1285,0.372777,625.89,640.301,626.184
10926.4,14.1125,0.373067,623.911,638.305,624.205
10938.9,14.0965,0.373357,621.932,636.308,622.227
10951.5,14.0805,0.373648,619.954,634.312,620.248
10964.1,14.0645,0.373938,617.975,632.315,618.269
10976.6,14.0485,0.374228,615.996,630.319,616.29
10989.2,14.0325,0.374518,614.017,628.323,614.311
11001.7,14.0165,0.374808,612.039,626.326,612.333
11014.3,14.0005,0.375099,610.06,624.33,610.354
11026.9,13.9845,0.375379,608.134,622.391,608.433
11039.4,13.9686,0.375652,606.252,620.5,606.559
11052,13.9527,0.375925,604.37,618.61,604.686
11064.5,13.9368,0.376197,602.488,616.719,602.813
11077.1,13.9209,0.37647,600.606,614.828,600.94
11089.7,13.9049,0.376742,598.724,612.937,599.066
11102.2,13.889,0.377015,596.842,611.046,597.193
11114.8,13.8731,0.377288,594.959,609.155,595.32
11127.3,13.8572,0.37756,593.077,607.265,593.447
11139.9,13.8413,0.377833,591.195,605.374,591.573
11152.5,13.8253,0.378106,589.313,603.483,589.7
11165,13.8094,0.378378,587.431,601.592,587.827
11177.6,13.7935,0.378651,585.549,599.701,585.954
11190.1,13.7776,0.378924,583.667,597.81,584.08
11202.7,13.7617,0.379196,581.785,595.919,582.207
11215.3,13.7457,0.379469,579.903,594.029,580.334
11227.8,13.7298,0.379741,578.021,592.138,578.461
11240.4,13.7147,0.380004,576.293,590.394,576.734
11253,13.6996,0.380264,574.597,588.682,575.038
11265.5,13.6846,0.380524,572.901,586.969,573.343
11278.1,13.6696,0.380785,571.206,585.257,571.647
11290.6,13.6545,0.381045,569.51,583.544,569.951
11303.2,13.6395,0.381305,567.814,581.832,568.255
11315.8,13.6245,0.381565,566.118,580.119,566.56
11328.3,13.6095,0.381826,564.423,578.407,564.864
11340.9,13.5944,0.382086,562.727,576.694,563.168
11353.4,13.5794,0.382346,561.031,574.982,561.472
11366,13.5644,0.382606,559.336,573.269,559.777
11378.6,13.5494,0.382867,557.64,571.556,558.081
11391.1,13.5343,0.383127,555.944,569.844,556.385
11403.7,13.5193,0.383387,554.248,568.131,554.689
11416.2,13.5043,0.383647,552.552,566.419,552.994
11428.8,13.4892,0.383907,550.857,564.706,551.298
11441.4,13.4742,0.384168,549.161,562.994,549.602
11453.9,13.4595,0.384427,547.513,561.329,547.954
11466.5,13.4454,0.384684,545.972,559.772,546.413
11479,13.4314,0.384941,544.43,558.214,544.871
11491.6,13.4173,0.385198,542.888,556.656,543.329
11504.2,13.4033,0.385455,541.346,555.098,541.787
11516.7,13.3892,0.385712,539.805,553.54,540.246
11529.3,13.3752,0.385969,538.263,551.983,538.704
11541.9,13.3611,0.386226,536.721,550.425,537.162
11554.4,13.3471,0.386483,535.18,548.867,535.621
11567,13.333,0.386739,533.638,547.309,534.079
11579.5,13.319,0.386996,532.096,545.752,532.537
11592.1,13.3049,0.387253,530.554,544.194,530.995
11604.7,13.2909,0.38751,529.013,542.636,529.454
11617.2,13.2768,0.387767,527.471,541.078,527.912
11629.8,13.2628,0.388024,525.929,539.52,526.37
